id,streamer,count,timestamp
2,esl_lol,160552,2015-03-14T08:02:28
2,esl_lol,151522,2015-03-14T08:04:10
2,esl_lol,143242,2015-03-14T08:05:51
2,esl_lol,139708,2015-03-14T08:07:32
2,esl_lol,138366,2015-03-14T08:09:13
2,esl_lol,136784,2015-03-14T08:10:55
2,esl_lol,134820,2015-03-14T08:12:37
2,esl_lol,134966,2015-03-14T08:14:18
2,esl_lol,135560,2015-03-14T08:16:00
2,esl_lol,133670,2015-03-14T08:17:41
2,esl_lol,133361,2015-03-14T08:19:23
2,esl_lol,133474,2015-03-14T08:21:04
2,esl_lol,130316,2015-03-14T08:22:45
2,esl_lol,131539,2015-03-14T08:24:27
2,esl_lol,133859,2015-03-14T08:26:09
2,esl_lol,136501,2015-03-14T08:27:50
2,esl_lol,140706,2015-03-14T08:29:32
2,esl_lol,142450,2015-03-14T08:31:13
2,esl_lol,145303,2015-03-14T08:32:54
2,esl_lol,146889,2015-03-14T08:34:36
2,esl_lol,148224,2015-03-14T08:36:17
2,esl_lol,150681,2015-03-14T08:37:58
2,esl_lol,150563,2015-03-14T08:39:39
2,esl_lol,153650,2015-03-14T08:41:20
2,esl_lol,155712,2015-03-14T08:43:02
2,esl_lol,154131,2015-03-14T08:44:43
2,esl_lol,159015,2015-03-14T08:46:25
2,esl_lol,161054,2015-03-14T08:48:06
2,esl_lol,161697,2015-03-14T08:49:47
2,esl_lol,165735,2015-03-14T08:51:29
2,esl_lol,168352,2015-03-14T08:53:10
2,esl_lol,168924,2015-03-14T08:54:51
2,esl_lol,169889,2015-03-14T08:56:32
2,esl_lol,172092,2015-03-14T08:58:14
2,esl_lol,172324,2015-03-14T08:59:55
2,esl_lol,174922,2015-03-14T09:01:36
2,esl_lol,177662,2015-03-14T09:03:18
2,esl_lol,178055,2015-03-14T09:04:59
2,esl_lol,179268,2015-03-14T09:06:41
2,esl_lol,180779,2015-03-14T09:08:22
2,esl_lol,183205,2015-03-14T09:10:03
2,esl_lol,185126,2015-03-14T09:11:45
2,esl_lol,185117,2015-03-14T09:13:26
2,esl_lol,188442,2015-03-14T09:15:07
2,esl_lol,191041,2015-03-14T09:16:48
2,esl_lol,191969,2015-03-14T09:18:29
2,esl_lol,194116,2015-03-14T09:20:10
2,esl_lol,194990,2015-03-14T09:21:52
2,esl_lol,197964,2015-03-14T09:23:32
2,esl_lol,197744,2015-03-14T09:25:14
2,esl_lol,193588,2015-03-14T09:26:55
2,esl_lol,180778,2015-03-14T09:28:37
2,esl_lol,176386,2015-03-14T09:30:18
2,esl_lol,168934,2015-03-14T09:32:00
2,esl_lol,166384,2015-03-14T09:33:41
2,esl_lol,166443,2015-03-14T09:35:22
2,esl_lol,167556,2015-03-14T09:37:03
2,esl_lol,165171,2015-03-14T09:38:45
2,esl_lol,164259,2015-03-14T09:40:26
2,esl_lol,163375,2015-03-14T09:42:08
2,esl_lol,163465,2015-03-14T09:43:49
2,esl_lol,160335,2015-03-14T09:45:30
2,esl_lol,164353,2015-03-14T09:47:11
2,esl_lol,166997,2015-03-14T09:48:53
2,esl_lol,170420,2015-03-14T09:50:34
2,esl_lol,174341,2015-03-14T09:52:17
2,esl_lol,180136,2015-03-14T09:53:58
2,esl_lol,183885,2015-03-14T09:55:40
2,esl_lol,189331,2015-03-14T09:57:22
2,esl_lol,192969,2015-03-14T09:59:03
2,esl_lol,194453,2015-03-14T10:00:45
2,esl_lol,203116,2015-03-14T10:02:27
2,esl_lol,205987,2015-03-14T10:04:09
2,esl_lol,208861,2015-03-14T10:05:50
2,esl_lol,213270,2015-03-14T10:07:32
2,esl_lol,216222,2015-03-14T10:09:13
2,esl_lol,221360,2015-03-14T10:10:55
2,esl_lol,227605,2015-03-14T10:12:36
2,esl_lol,227643,2015-03-14T10:14:17
2,esl_lol,233055,2015-03-14T10:15:58
2,esl_lol,233864,2015-03-14T10:17:40
2,esl_lol,235928,2015-03-14T10:19:21
2,esl_lol,238411,2015-03-14T10:21:03
2,esl_lol,242857,2015-03-14T10:22:44
2,esl_lol,243974,2015-03-14T10:24:25
2,esl_lol,244717,2015-03-14T10:26:07
2,esl_lol,259456,2015-03-14T10:27:48
2,esl_lol,259548,2015-03-14T10:29:29
2,esl_lol,263174,2015-03-14T10:31:11
2,esl_lol,261550,2015-03-14T10:32:52
2,esl_lol,264712,2015-03-14T10:34:34
2,esl_lol,264197,2015-03-14T10:36:15
2,esl_lol,265081,2015-03-14T10:37:57
2,esl_lol,267134,2015-03-14T10:39:38
2,esl_lol,270975,2015-03-14T10:41:20
2,esl_lol,271722,2015-03-14T10:43:01
2,esl_lol,272634,2015-03-14T10:44:42
2,esl_lol,269827,2015-03-14T10:46:25
2,esl_lol,247219,2015-03-14T10:48:06
2,esl_lol,238517,2015-03-14T10:49:48
2,esl_lol,232472,2015-03-14T10:51:30
2,esl_lol,231612,2015-03-14T10:53:11
2,esl_lol,223868,2015-03-14T10:54:52
2,esl_lol,160113,2015-03-14T10:58:15
2,esl_lol,182653,2015-03-14T10:59:56
2,esl_lol,188474,2015-03-14T11:01:37
2,esl_lol,191259,2015-03-14T11:03:19
2,esl_lol,203242,2015-03-14T11:05:00
2,esl_lol,207925,2015-03-14T11:06:42
2,esl_lol,214350,2015-03-14T11:08:23
2,esl_lol,221024,2015-03-14T11:10:05
2,esl_lol,223799,2015-03-14T11:11:47
2,esl_lol,227952,2015-03-14T11:13:28
2,esl_lol,232722,2015-03-14T11:15:09
2,esl_lol,236996,2015-03-14T11:16:51
2,esl_lol,243167,2015-03-14T11:18:32
2,esl_lol,246040,2015-03-14T11:20:14
2,esl_lol,252838,2015-03-14T11:21:55
2,esl_lol,258063,2015-03-14T11:23:36
2,esl_lol,261449,2015-03-14T11:25:18
2,esl_lol,265930,2015-03-14T11:26:59
2,esl_lol,269394,2015-03-14T11:28:41
2,esl_lol,271004,2015-03-14T11:30:22
2,esl_lol,274421,2015-03-14T11:32:03
2,esl_lol,274193,2015-03-14T11:33:45
2,esl_lol,277247,2015-03-14T11:35:26
2,esl_lol,280875,2015-03-14T11:37:07
2,esl_lol,280946,2015-03-14T11:38:49
2,esl_lol,281865,2015-03-14T11:40:31
2,esl_lol,284219,2015-03-14T11:42:12
2,esl_lol,288615,2015-03-14T11:43:53
2,esl_lol,289421,2015-03-14T11:45:35
2,esl_lol,291262,2015-03-14T11:47:16
2,esl_lol,290631,2015-03-14T11:48:57
2,esl_lol,291274,2015-03-14T11:50:38
2,esl_lol,293517,2015-03-14T11:52:20
2,esl_lol,294809,2015-03-14T11:54:02
2,esl_lol,297739,2015-03-14T11:55:43
2,esl_lol,300385,2015-03-14T11:57:25
2,esl_lol,301930,2015-03-14T11:59:06
2,esl_lol,297323,2015-03-14T12:00:47
2,esl_lol,271940,2015-03-14T12:02:29
2,esl_lol,258425,2015-03-14T12:04:10
2,esl_lol,248209,2015-03-14T12:05:52
2,esl_lol,245451,2015-03-14T12:07:33
2,esl_lol,243269,2015-03-14T12:09:15
2,esl_lol,237821,2015-03-14T12:10:57
2,esl_lol,245148,2015-03-14T12:12:38
2,esl_lol,247655,2015-03-14T12:14:20
2,esl_lol,255047,2015-03-14T12:16:01
2,esl_lol,259874,2015-03-14T12:17:42
2,esl_lol,268359,2015-03-14T12:19:23
2,esl_lol,269002,2015-03-14T12:21:04
2,esl_lol,273195,2015-03-14T12:22:46
2,esl_lol,276514,2015-03-14T12:24:27
2,esl_lol,289490,2015-03-14T12:26:09
2,esl_lol,298328,2015-03-14T12:27:50
2,esl_lol,301631,2015-03-14T12:29:31
2,esl_lol,305707,2015-03-14T12:31:13
2,esl_lol,310403,2015-03-14T12:32:54
2,esl_lol,312842,2015-03-14T12:34:36
2,esl_lol,319182,2015-03-14T12:36:17
2,esl_lol,320030,2015-03-14T12:37:58
2,esl_lol,322864,2015-03-14T12:39:40
2,esl_lol,325886,2015-03-14T12:41:21
2,esl_lol,327466,2015-03-14T12:43:03
2,esl_lol,328700,2015-03-14T12:44:44
2,esl_lol,331448,2015-03-14T12:46:25
2,esl_lol,331499,2015-03-14T12:48:07
2,esl_lol,329598,2015-03-14T12:49:48
2,esl_lol,329591,2015-03-14T12:51:29
2,esl_lol,329800,2015-03-14T12:53:11
2,esl_lol,329219,2015-03-14T12:54:53
2,esl_lol,330820,2015-03-14T12:56:34
2,esl_lol,331817,2015-03-14T12:58:15
2,esl_lol,293399,2015-03-14T12:59:56
2,esl_lol,272622,2015-03-14T13:01:38
2,esl_lol,268053,2015-03-14T13:03:19
2,esl_lol,262758,2015-03-14T13:05:00
2,esl_lol,257937,2015-03-14T13:06:42
2,esl_lol,235403,2015-03-14T13:08:23
2,esl_lol,232496,2015-03-14T13:10:05
2,esl_lol,224459,2015-03-14T13:11:46
2,esl_lol,218325,2015-03-14T13:13:28
2,esl_lol,216991,2015-03-14T13:15:10
2,esl_lol,220077,2015-03-14T13:16:51
2,esl_lol,221364,2015-03-14T13:18:32
2,esl_lol,223845,2015-03-14T13:20:14
2,esl_lol,225511,2015-03-14T13:21:55
2,esl_lol,230044,2015-03-14T13:23:37
2,esl_lol,230639,2015-03-14T13:25:18
2,esl_lol,232576,2015-03-14T13:26:59
2,esl_lol,234720,2015-03-14T13:28:41
2,esl_lol,234290,2015-03-14T13:30:22
2,esl_lol,234966,2015-03-14T13:32:03
2,esl_lol,240334,2015-03-14T13:33:44
2,esl_lol,245603,2015-03-14T13:35:26
2,esl_lol,251211,2015-03-14T13:37:07
2,esl_lol,251818,2015-03-14T13:38:48
2,esl_lol,256345,2015-03-14T13:40:30
2,esl_lol,259459,2015-03-14T13:42:11
2,esl_lol,260947,2015-03-14T13:43:53
2,esl_lol,263026,2015-03-14T13:45:34
2,esl_lol,264490,2015-03-14T13:47:15
2,esl_lol,265687,2015-03-14T13:48:57
2,esl_lol,267107,2015-03-14T13:50:38
2,esl_lol,267647,2015-03-14T13:52:20
2,esl_lol,268794,2015-03-14T13:54:02
2,esl_lol,266264,2015-03-14T13:55:44
2,esl_lol,266029,2015-03-14T13:57:27
2,esl_lol,270280,2015-03-14T13:59:08
2,esl_lol,262165,2015-03-14T14:00:50
2,esl_lol,260851,2015-03-14T14:02:31
2,esl_lol,259386,2015-03-14T14:04:12
2,esl_lol,258752,2015-03-14T14:05:54
2,esl_lol,255436,2015-03-14T14:07:35
2,esl_lol,247607,2015-03-14T14:09:17
2,esl_lol,234811,2015-03-14T14:10:58
2,esl_lol,229399,2015-03-14T14:12:40
2,esl_lol,224002,2015-03-14T14:14:22
2,esl_lol,216293,2015-03-14T14:16:03
2,esl_lol,215189,2015-03-14T14:17:44
2,esl_lol,212951,2015-03-14T14:19:26
2,esl_lol,207036,2015-03-14T14:21:07
2,esl_lol,211315,2015-03-14T14:22:48
2,esl_lol,214191,2015-03-14T14:24:30
2,esl_lol,218648,2015-03-14T14:26:11
2,esl_lol,219774,2015-03-14T14:27:53
2,esl_lol,221757,2015-03-14T14:29:34
2,esl_lol,223946,2015-03-14T14:31:15
2,esl_lol,228124,2015-03-14T14:32:56
2,esl_lol,231184,2015-03-14T14:34:37
2,esl_lol,232365,2015-03-14T14:36:19
2,esl_lol,235377,2015-03-14T14:38:00
2,esl_lol,237755,2015-03-14T14:39:41
2,esl_lol,239944,2015-03-14T14:41:23
2,esl_lol,240376,2015-03-14T14:43:04
2,esl_lol,241699,2015-03-14T14:44:46
2,esl_lol,242153,2015-03-14T14:46:27
2,esl_lol,245189,2015-03-14T14:48:09
2,esl_lol,245812,2015-03-14T14:49:50
2,esl_lol,246809,2015-03-14T14:51:31
2,esl_lol,250326,2015-03-14T14:53:13
2,esl_lol,249981,2015-03-14T14:54:55
2,esl_lol,252788,2015-03-14T14:56:37
2,esl_lol,253009,2015-03-14T14:58:18
2,esl_lol,253931,2015-03-14T15:00:00
2,esl_lol,255451,2015-03-14T15:01:41
2,esl_lol,245214,2015-03-14T15:03:23
2,esl_lol,239436,2015-03-14T15:05:04
2,esl_lol,234462,2015-03-14T15:06:46
2,esl_lol,226279,2015-03-14T15:08:27
2,esl_lol,223910,2015-03-14T15:10:09
2,esl_lol,223184,2015-03-14T15:11:50
2,esl_lol,219008,2015-03-14T15:13:31
2,esl_lol,220248,2015-03-14T15:15:12
2,esl_lol,221640,2015-03-14T15:16:54
2,esl_lol,229206,2015-03-14T15:18:35
2,esl_lol,236883,2015-03-14T15:20:17
2,esl_lol,237473,2015-03-14T15:21:58
2,esl_lol,241598,2015-03-14T15:23:39
2,esl_lol,247300,2015-03-14T15:25:21
2,esl_lol,249046,2015-03-14T15:27:03
2,esl_lol,252007,2015-03-14T15:28:44
2,esl_lol,255339,2015-03-14T15:30:26
2,esl_lol,257425,2015-03-14T15:32:07
2,esl_lol,257834,2015-03-14T15:33:48
2,esl_lol,270174,2015-03-14T15:35:30
2,esl_lol,262125,2015-03-14T15:37:12
2,esl_lol,263752,2015-03-14T15:38:53
2,esl_lol,264716,2015-03-14T15:40:35
2,esl_lol,267424,2015-03-14T15:42:17
2,esl_lol,267758,2015-03-14T15:43:58
2,esl_lol,270565,2015-03-14T15:45:40
2,esl_lol,274068,2015-03-14T15:47:21
2,esl_lol,275153,2015-03-14T15:49:03
2,esl_lol,275759,2015-03-14T15:50:44
2,esl_lol,274327,2015-03-14T15:52:48
2,esl_lol,249191,2015-03-14T15:54:30
2,esl_lol,241539,2015-03-14T15:56:12
2,esl_lol,232474,2015-03-14T15:57:53
2,esl_lol,226054,2015-03-14T15:59:36
2,esl_lol,221286,2015-03-14T16:01:17
2,esl_lol,214046,2015-03-14T16:02:59
2,esl_lol,166228,2015-03-14T16:04:40
2,esl_lol,126686,2015-03-14T16:06:22
3,esl_lol,0,2015-03-15T13:29:41
3,esl_lol,60019,2015-03-15T13:30:44
3,esl_lol,120478,2015-03-15T13:31:45
3,esl_lol,133559,2015-03-15T13:32:46
3,esl_lol,152099,2015-03-15T13:33:47
3,esl_lol,168176,2015-03-15T13:34:48
3,esl_lol,177834,2015-03-15T13:35:49
3,esl_lol,186673,2015-03-15T13:36:50
3,esl_lol,187681,2015-03-15T13:37:51
3,esl_lol,187338,2015-03-15T13:38:52
3,esl_lol,190185,2015-03-15T13:39:53
3,esl_lol,193950,2015-03-15T13:40:53
3,esl_lol,197298,2015-03-15T13:41:54
3,esl_lol,199390,2015-03-15T13:42:55
3,esl_lol,206862,2015-03-15T13:43:56
3,esl_lol,209134,2015-03-15T13:44:57
3,esl_lol,214464,2015-03-15T13:45:58
3,esl_lol,216386,2015-03-15T13:46:59
3,esl_lol,223507,2015-03-15T13:48:00
3,esl_lol,224810,2015-03-15T13:49:01
3,esl_lol,239285,2015-03-15T13:50:02
3,esl_lol,239285,2015-03-15T13:51:03
3,esl_lol,267262,2015-03-15T13:52:04
3,esl_lol,284970,2015-03-15T13:53:05
3,esl_lol,284970,2015-03-15T13:54:06
3,esl_lol,300571,2015-03-15T13:55:07
3,esl_lol,305467,2015-03-15T13:56:07
3,esl_lol,319414,2015-03-15T13:57:08
3,esl_lol,325443,2015-03-15T13:58:09
3,esl_lol,328353,2015-03-15T13:59:10
3,esl_lol,334140,2015-03-15T14:00:11
3,esl_lol,341225,2015-03-15T14:01:12
3,esl_lol,348616,2015-03-15T14:02:12
3,esl_lol,357297,2015-03-15T14:03:13
3,esl_lol,366644,2015-03-15T14:04:14
3,esl_lol,366644,2015-03-15T14:05:15
3,esl_lol,372920,2015-03-15T14:06:16
3,esl_lol,379999,2015-03-15T14:07:17
3,esl_lol,391616,2015-03-15T14:08:17
3,esl_lol,393663,2015-03-15T14:09:18
3,esl_lol,399579,2015-03-15T14:10:19
3,esl_lol,405750,2015-03-15T14:11:20
3,esl_lol,408843,2015-03-15T14:12:21
3,esl_lol,418190,2015-03-15T14:13:22
3,esl_lol,418190,2015-03-15T14:14:23
3,esl_lol,418190,2015-03-15T14:15:24
3,esl_lol,428756,2015-03-15T14:16:25
3,esl_lol,431927,2015-03-15T14:17:26
3,esl_lol,437057,2015-03-15T14:18:27
3,esl_lol,443968,2015-03-15T14:19:28
3,esl_lol,449239,2015-03-15T14:20:29
3,esl_lol,449239,2015-03-15T14:21:30
3,esl_lol,452607,2015-03-15T14:22:30
3,esl_lol,460735,2015-03-15T14:23:31
3,esl_lol,463407,2015-03-15T14:24:32
3,esl_lol,463813,2015-03-15T14:25:33
3,esl_lol,470188,2015-03-15T14:26:34
3,esl_lol,471144,2015-03-15T14:27:35
3,esl_lol,472385,2015-03-15T14:28:35
3,esl_lol,474870,2015-03-15T14:29:36
3,esl_lol,479922,2015-03-15T14:30:37
3,esl_lol,480637,2015-03-15T14:31:38
3,esl_lol,483560,2015-03-15T14:32:39
3,esl_lol,484494,2015-03-15T14:33:40
3,esl_lol,486123,2015-03-15T14:34:41
3,esl_lol,486123,2015-03-15T14:35:42
3,esl_lol,489209,2015-03-15T14:36:43
3,esl_lol,494409,2015-03-15T14:37:44
3,esl_lol,495773,2015-03-15T14:38:45
3,esl_lol,498203,2015-03-15T14:39:46
3,esl_lol,499710,2015-03-15T14:40:46
3,esl_lol,500637,2015-03-15T14:41:48
3,esl_lol,502382,2015-03-15T14:42:48
3,esl_lol,500709,2015-03-15T14:43:49
3,esl_lol,500894,2015-03-15T14:44:50
3,esl_lol,504050,2015-03-15T14:45:51
3,esl_lol,504900,2015-03-15T14:46:52
3,esl_lol,502556,2015-03-15T14:47:53
3,esl_lol,506249,2015-03-15T14:48:54
3,esl_lol,507555,2015-03-15T14:49:55
3,esl_lol,507555,2015-03-15T14:50:56
3,esl_lol,513715,2015-03-15T14:51:56
3,esl_lol,520692,2015-03-15T14:52:57
3,esl_lol,526149,2015-03-15T14:53:58
3,esl_lol,527274,2015-03-15T14:54:59
3,esl_lol,488302,2015-03-15T14:56:00
3,esl_lol,485800,2015-03-15T14:57:01
3,esl_lol,480437,2015-03-15T14:58:02
3,esl_lol,463296,2015-03-15T14:59:03
3,esl_lol,452600,2015-03-15T15:00:05
3,esl_lol,450692,2015-03-15T15:01:06
3,esl_lol,448634,2015-03-15T15:02:07
3,esl_lol,435525,2015-03-15T15:03:08
3,esl_lol,432572,2015-03-15T15:04:09
3,esl_lol,434168,2015-03-15T15:05:10
3,esl_lol,438000,2015-03-15T15:06:11
3,esl_lol,443904,2015-03-15T15:07:12
3,esl_lol,447009,2015-03-15T15:08:13
3,esl_lol,456968,2015-03-15T15:09:14
3,esl_lol,456968,2015-03-15T15:10:15
3,esl_lol,468804,2015-03-15T15:11:16
3,esl_lol,476654,2015-03-15T15:12:17
3,esl_lol,480226,2015-03-15T15:13:18
3,esl_lol,481131,2015-03-15T15:14:19
3,esl_lol,486413,2015-03-15T15:15:19
3,esl_lol,485031,2015-03-15T15:16:20
3,esl_lol,485031,2015-03-15T15:17:21
3,esl_lol,494346,2015-03-15T15:18:22
3,esl_lol,503644,2015-03-15T15:19:23
3,esl_lol,508174,2015-03-15T15:20:24
3,esl_lol,509690,2015-03-15T15:21:25
3,esl_lol,515434,2015-03-15T15:22:26
3,esl_lol,516773,2015-03-15T15:23:26
3,esl_lol,516773,2015-03-15T15:24:27
3,esl_lol,519434,2015-03-15T15:25:28
3,esl_lol,519434,2015-03-15T15:26:29
3,esl_lol,524684,2015-03-15T15:27:30
3,esl_lol,526688,2015-03-15T15:28:31
3,esl_lol,533338,2015-03-15T15:29:32
3,esl_lol,535192,2015-03-15T15:30:33
3,esl_lol,538913,2015-03-15T15:31:34
3,esl_lol,541065,2015-03-15T15:32:36
3,esl_lol,543404,2015-03-15T15:33:37
3,esl_lol,543404,2015-03-15T15:34:37
3,esl_lol,541607,2015-03-15T15:35:38
3,esl_lol,545299,2015-03-15T15:36:39
3,esl_lol,545714,2015-03-15T15:37:41
3,esl_lol,547759,2015-03-15T15:38:42
3,esl_lol,548746,2015-03-15T15:39:44
3,esl_lol,550263,2015-03-15T15:40:45
3,esl_lol,551043,2015-03-15T15:41:46
3,esl_lol,550620,2015-03-15T15:42:47
3,esl_lol,550941,2015-03-15T15:43:48
3,esl_lol,554462,2015-03-15T15:44:49
3,esl_lol,554051,2015-03-15T15:45:50
3,esl_lol,557804,2015-03-15T15:46:51
3,esl_lol,556398,2015-03-15T15:47:52
3,esl_lol,516766,2015-03-15T15:48:53
3,esl_lol,516766,2015-03-15T15:49:53
3,esl_lol,500844,2015-03-15T15:50:54
3,esl_lol,488354,2015-03-15T15:51:55
3,esl_lol,484308,2015-03-15T15:52:56
3,esl_lol,474831,2015-03-15T15:53:57
3,esl_lol,474289,2015-03-15T15:54:58
3,esl_lol,473015,2015-03-15T15:55:58
3,esl_lol,468294,2015-03-15T15:56:59
3,esl_lol,457530,2015-03-15T15:58:00
3,esl_lol,462146,2015-03-15T15:59:01
3,esl_lol,462146,2015-03-15T16:00:02
3,esl_lol,479670,2015-03-15T16:01:03
3,esl_lol,482228,2015-03-15T16:02:04
3,esl_lol,489745,2015-03-15T16:03:05
3,esl_lol,494678,2015-03-15T16:04:06
3,esl_lol,494678,2015-03-15T16:05:07
3,esl_lol,504343,2015-03-15T16:06:08
3,esl_lol,501640,2015-03-15T16:07:09
3,esl_lol,505620,2015-03-15T16:08:10
3,esl_lol,512848,2015-03-15T16:09:11
3,esl_lol,521890,2015-03-15T16:10:12
3,esl_lol,525650,2015-03-15T16:11:13
3,esl_lol,527417,2015-03-15T16:12:14
3,esl_lol,534010,2015-03-15T16:13:14
3,esl_lol,535887,2015-03-15T16:14:15
3,esl_lol,538945,2015-03-15T16:15:16
3,esl_lol,540240,2015-03-15T16:16:17
3,esl_lol,543089,2015-03-15T16:17:18
3,esl_lol,544932,2015-03-15T16:18:19
3,esl_lol,546788,2015-03-15T16:19:20
3,esl_lol,546788,2015-03-15T16:20:20
3,esl_lol,549829,2015-03-15T16:21:21
3,esl_lol,550249,2015-03-15T16:22:22
3,esl_lol,549868,2015-03-15T16:23:23
3,esl_lol,551373,2015-03-15T16:24:24
3,esl_lol,551713,2015-03-15T16:25:25
3,esl_lol,551713,2015-03-15T16:26:26
3,esl_lol,554341,2015-03-15T16:27:27
3,esl_lol,554081,2015-03-15T16:28:28
3,esl_lol,555189,2015-03-15T16:29:29
3,esl_lol,554946,2015-03-15T16:30:29
3,esl_lol,555496,2015-03-15T16:31:30
3,esl_lol,557307,2015-03-15T16:32:31
3,esl_lol,559307,2015-03-15T16:33:32
3,esl_lol,555714,2015-03-15T16:34:33
3,esl_lol,534107,2015-03-15T16:35:34
3,esl_lol,479895,2015-03-15T16:36:36
3,esl_lol,464427,2015-03-15T16:37:37
3,esl_lol,450009,2015-03-15T16:38:38
3,esl_lol,434821,2015-03-15T16:39:40
3,esl_lol,293341,2015-03-15T16:40:41
3,esl_lol,254610,2015-03-15T16:41:43
3,esl_lol,193231,2015-03-15T16:42:44
3,esl_lol,152724,2015-03-15T16:43:44
3,esl_lol,147067,2015-03-15T16:44:45
3,esl_lol,123822,2015-03-15T16:45:46
3,esl_lol,139602,2015-03-15T16:46:47
3,esl_lol,134007,2015-03-15T16:47:48
3,esl_lol,115876,2015-03-15T16:48:50
3,esl_lol,115876,2015-03-15T16:49:51
3,esl_lol,112651,2015-03-15T16:50:51
3,esl_lol,0,2015-03-15T16:58:59
